title,released,rating,ratings_count,genres,platforms
NBA 2K14,2013-10-01,RATED E FOR EVERYONE,161,BASKETBALL SIM,PLAYSTATION 3
NBA 2K15,2014-10-07,RATED E FOR EVERYONE,319,BASKETBALL SIM,PLAYSTATION 4
NBA 2K16,2015-09-25,RATED E +10 FOR EVERYONE +10,472,BASKETBALL SIM,PLAYSTATION 4
NBA 2K17,2016-09-16,RATED E FOR EVERYONE,327,BASKETBALL SIM,XBOX ONE
NBA 2K18,2017-09-15,RATED E +10 FOR EVERYONE +10,755,BASKETBALL SIM,NINTENDO SWITCH
NBA 2K19,2018-09-07,RATED E FOR EVERYONE,468,BASKETBALL SIM,PLAYSTATION 4
NBA 2K2,2002-01-12,RATED E FOR EVERYONE,6,BASKETBALL SIM,DREAMCAST
NBA 2K20,2019-09-06,RATED E FOR EVERYONE,1222,BASKETBALL SIM,PLAYSTATION 4
NBA 2K21,2020-09-04,RATED E FOR EVERYONE,555,BASKETBALL,PLAYSTATION 5
NBA 2K22,2021-09-10,RATED E FOR EVERYONE,183,BASKETBALL SIM,PLAYSTATION 5
NBA 2K23,2022-09-09,RATED E FOR EVERYONE,162,BASKETBALL SIM,XBOX SERIES X
NBA 2K24,2023-09-08,RATED E FOR EVERYONE,218,BASKETBALL SIM,PLAYSTATION 5
NBA 2K3,2002-10-08,RATED E FOR EVERYONE,7,BASKETBALL SIM,XBOX
NBA 2K6,2005-11-16,RATED E FOR EVERYONE,18,BASKETBALL SIM,PLAYSTATION 2
NBA 2K7,2006-09-25,RATED E FOR EVERYONE,8,BASKETBALL SIM,PLAYSTATION 3
NBA 2K8,2007-10-02,RATED E FOR EVERYONE,9,BASKETBALL SIM,PLAYSTATION 2
NBA BALLER BEATS,2012-09-11,RATED E +10 FOR EVERYONE +10,10,RHYTHM,XBOX 360
NBA BALLERS,2004-04-05,RATED E FOR EVERYONE,9,BASKETBALL,PLAYSTATION 2
NBA BALLERS CHOSEN ONE,2008-04-21,RATED E FOR EVERYONE,0,BASKETBALL,PLAYSTATION 3
NBA BALLERS PHENOM,2006-03-29,RATED E FOR EVERYONE,0,BASKETBALL,XBOX
NBA BALLERS REBOUND,2006-05-09,RATED E FOR EVERYONE,0,BASKETBALL,PSP
NBA COURTSIDE 2002,2002-01-13,RATED E FOR EVERYONE,0,BASKETBALL SIM,GAMECUBE
NBA HOOPZ,2001-02-26,RATED E FOR EVERYONE,0,BASKETBALL,DREAMCAST
NBA INSIDE DRIVE 2002,2002-01-21,RATED E FOR EVERYONE,0,BASKETBALL SIM,XBOX
NBA INSIDE DRIVE 2003,2002-10-31,RATED E FOR EVERYONE,0,BASKETBALL SIM,XBOX
NBA INSIDE DRIVE 2004,2003-11-18,RATED E FOR EVERYONE,0,BASKETBALL SIM,XBOX
NBA JAM,2003-09-23,RATED E FOR EVERYONE,5,BASKETBALL,PLAYSTATION 2
NBA JAM,2010-10-05,RATED E FOR EVERYONE,32,BASKETBALL,PLAYSTATION 3
NBA JAM 2002,2002-02-21,RATED E FOR EVERYONE,0,BASKETBALL,GAME BOY ADVANCE
NBA JAM ON FIRE EDITION,2011-10-05,RATED E FOR EVERYONE,37,BASKETBALL,PLAYSTATION 3
NBA LIVE 06,2005-11-16,RATED E FOR EVERYONE,10,BASKETBALL SIM,GAMECUBE
NBA LIVE 07,2006-09-25,RATED E FOR EVERYONE,6,BASKETBALL SIM,PC
NBA LIVE 08,2007-10-01,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION 2
NBA LIVE 09,2008-10-07,RATED E FOR EVERYONE,0,BASKETBALL SIM,PSP
NBA LIVE 10,2009-10-06,RATED E FOR EVERYONE,15,BASKETBALL SIM,XBOX 360
NBA LIVE 14,2013-11-19,RATED E FOR EVERYONE,175,BASKETBALL,PLAYSTATION 4
NBA LIVE 15,2014-10-28,RATED E FOR EVERYONE,84,BASKETBALL,PLAYSTATION 4
NBA LIVE 16,2015-09-29,RATED E FOR EVERYONE,76,BASKETBALL SIM,PLAYSTATION 4
NBA LIVE 18,2017-09-15,RATED E FOR EVERYONE,122,BASKETBALL SIM,PLAYSTATION 4
NBA LIVE 19,2018-09-07,RATED E FOR EVERYONE,82,BASKETBALL SIM,PLAYSTATION 4
NBA LIVE 2001,2001-01-22,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION
NBA LIVE 2002,2001-10-29,RATED E FOR EVERYONE,5,BASKETBALL SIM,PLAYSTATION 2
NBA LIVE 2003,2002-10-08,RATED E FOR EVERYONE,11,BASKETBALL SIM,PLAYSTATION 2
NBA LIVE 2005,2004-09-28,RATED E FOR EVERYONE,0,BASKETBALL SIM,XBOX
NBA PLAYGROUNDS,2017-05-09,RATED E FOR EVERYONE,96,BASKETBALL,NINTENDO SWITCH
NBA SHOOTOUT 2001,2001-02-19,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION
NBA SHOOTOUT 2002,2001-09-01,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION
NBA SHOOTOUT 2003,2002-09-25,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION
NBA SHOOTOUT 2004,2003-10-29,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION 2
NBA STARTING FIVE,2002-10-27,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION 2
NBA STREET,2001-06-18,RATED E FOR EVERYONE,36,BASKETBALL,PLAYSTATION 2
NBA STREET HOMECOURT,2007-02-20,RATED E FOR EVERYONE,16,BASKETBALL,XBOX 360
NBA STREET SHOWDOWN,2005-04-27,RATED E FOR EVERYONE,9,BASKETBALL,PSP
NBA STREET V3,2005-02-08,RATED E FOR EVERYONE,11,BASKETBALL,PLAYSTATION 2
NBA STREET VOL 2,2003-04-28,RATED E FOR EVERYONE,51,BASKETBALL,GAMECUBE
NBA UNRIVALED,2009-11-11,RATED E FOR EVERYONE,6,BASKETBALL,PLAYSTATION 3
NCAA BASKETBALL 09,2008-11-17,RATED E FOR EVERYONE,0,BASKETBALL SIM,XBOX 360
NCAA BASKETBALL 10,2009-11-16,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION 3
NCAA COLLEGE BASKETBALL 2K3,2002-12-02,RATED E FOR EVERYONE,0,BASKETBALL SIM,GAMECUBE
NCAA COLLEGE FOOTBALL 2K2 ROAD TO THE ROSE BOWL,2001-08-29,RATED E FOR EVERYONE,0,FOOTBALL SIM,DREAMCAST
NCAA COLLEGE FOOTBALL 2K3,2002-08-07,RATED E FOR EVERYONE,0,FOOTBALL SIM,XBOX
NCAA FINAL FOUR 2001,2000-12-18,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION
NCAA FINAL FOUR 2002,2001-11-12,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION 2
NCAA FINAL FOUR 2003,2002-11-27,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION 2
NCAA FINAL FOUR 2004,2003-11-11,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION 2
NCAA FOOTBALL 06,2005-07-11,RATED E FOR EVERYONE,7,FOOTBALL SIM,XBOX
NCAA FOOTBALL 07,2006-07-18,RATED E FOR EVERYONE,9,FOOTBALL SIM,XBOX
NCAA FOOTBALL 08,2007-07-17,RATED E FOR EVERYONE,7,FOOTBALL SIM,XBOX 360
NCAA FOOTBALL 09,2008-07-15,RATED E FOR EVERYONE,0,FOOTBALL SIM,PSP
NCAA FOOTBALL 10,2009-07-14,RATED E FOR EVERYONE,5,FOOTBALL SIM,PLAYSTATION 3
NCAA FOOTBALL 11,2010-07-13,RATED E FOR EVERYONE,31,FOOTBALL SIM,PLAYSTATION 2
NCAA FOOTBALL 12,2011-07-12,RATED E FOR EVERYONE,59,FOOTBALL SIM,XBOX 360
NCAA FOOTBALL 13,2012-07-10,RATED E FOR EVERYONE,72,FOOTBALL SIM,PLAYSTATION 3
NCAA FOOTBALL 14,2013-07-09,RATED E FOR EVERYONE,87,FOOTBALL SIM,PLAYSTATION 3
NCAA FOOTBALL 2002,2001-07-23,RATED E FOR EVERYONE,0,FOOTBALL SIM,PLAYSTATION 2
NCAA FOOTBALL 2003,2002-07-20,RATED E FOR EVERYONE,8,FOOTBALL SIM,PLAYSTATION 2
NCAA FOOTBALL 2004,2003-07-16,RATED E FOR EVERYONE,8,FOOTBALL SIM,PLAYSTATION 2
NCAA FOOTBALL 2005,2004-07-15,RATED E FOR EVERYONE,6,FOOTBALL SIM,PLAYSTATION 2
NCAA GAMEBREAKER 2001,2000-08-21,RATED E FOR EVERYONE,0,FOOTBALL SIM,PLAYSTATION
NCAA GAMEBREAKER 2003,2002-08-14,RATED E FOR EVERYONE,0,FOOTBALL SIM,PLAYSTATION 2
NCAA GAMEBREAKER 2004,2003-08-27,RATED E FOR EVERYONE,0,FOOTBALL SIM,PLAYSTATION 2
NCAA MARCH MADNESS 06,2005-10-11,RATED E FOR EVERYONE,0,BASKETBALL SIM,XBOX
NCAA MARCH MADNESS 07,2007-01-17,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION 2
NCAA MARCH MADNESS 08,2007-12-11,RATED E FOR EVERYONE,0,BASKETBALL SIM,XBOX 360
NCAA MARCH MADNESS 2001,2000-12-06,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION
NCAA MARCH MADNESS 2002,2002-01-07,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION 2
NCAA MARCH MADNESS 2003,2002-11-21,RATED E FOR EVERYONE,0,BASKETBALL SIM,PLAYSTATION 2
NCAA MARCH MADNESS 2004,2003-11-17,RATED E FOR EVERYONE,0,BASKETBALL SIM,XBOX
NCAA MARCH MADNESS 2005,2004-11-17,RATED E FOR EVERYONE,0,BASKETBALL SIM,XBOX
NCIS,2011-11-01,RATED T FOR TEEN,7,ADVENTURE,PLAYSTATION 3
NECROBARISTA FINAL POUR,2021-08-11,RATED T FOR TEEN,6,VISUAL NOVEL,NINTENDO SWITCH
NECROMUNDA UNDERHIVE WARS,2020-09-08,RATED M FOR MATURE,10,TURN-BASED TACTICS,PC
NECROVISION,2009-05-18,RATED M FOR MATURE,83,FPS,PC
NEED FOR SPEED,2015-11-03,RATED T FOR TEEN,1405,AUTO RACING SIM,PLAYSTATION 4
NEED FOR SPEED CARBON,2006-10-31,RATED E +10 FOR EVERYONE +10,99,AUTO RACING,XBOX
NEED FOR SPEED HEAT,2019-11-08,RATED T FOR TEEN,1177,AUTO RACING,XBOX ONE
NEED FOR SPEED HIGH STAKES,1999-03-01,RATED E FOR EVERYONE,79,AUTO RACING,PLAYSTATION
NEED FOR SPEED HOT PURSUIT,2010-11-16,RATED E +10 FOR EVERYONE +10,294,AUTO RACING,XBOX 360
NEED FOR SPEED HOT PURSUIT 2,2002-10-02,RATED E FOR EVERYONE,157,AUTO RACING,GAMECUBE
NEED FOR SPEED HOT PURSUIT REMASTERED,2020-11-06,RATED E +10 FOR EVERYONE +10,156,AUTO RACING,PC
NEED FOR SPEED III HOT PURSUIT,1998-03-25,RATED E FOR EVERYONE,11,AUTO RACING,PLAYSTATION
NEED FOR SPEED MOST WANTED,2005-11-16,RATED T FOR TEEN,295,AUTO RACING,XBOX
NEED FOR SPEED MOST WANTED,2012-10-30,RATED E +10 FOR EVERYONE +10,349,AUTO RACING SIM,XBOX 360
NEED FOR SPEED NITRO,2009-11-02,RATED E +10 FOR EVERYONE +10,33,AUTO RACING SIM,DS
NEED FOR SPEED PORSCHE UNLEASHED,2000-02-29,RATED E FOR EVERYONE,59,AUTO RACING,GAME BOY ADVANCE
NEED FOR SPEED PROSTREET,2007-11-15,RATED E +10 FOR EVERYONE +10,73,AUTO RACING SIM,XBOX 360
NEED FOR SPEED RIVALS,2013-11-15,RATED E +10 FOR EVERYONE +10,936,AUTO RACING SIM,XBOX 360
NEED FOR SPEED SHIFT,2009-09-15,RATED E FOR EVERYONE,95,AUTO RACING SIM,PC
NEED FOR SPEED THE RUN,2011-11-15,RATED T FOR TEEN,206,AUTO RACING SIM,PLAYSTATION 3
NEED FOR SPEED UNBOUND,2022-11-29,RATED T FOR TEEN,718,AUTO RACING,PC
NEED FOR SPEED UNDERCOVER,2008-11-17,RATED T FOR TEEN,78,AUTO RACING SIM,PLAYSTATION 2
NEED FOR SPEED UNDERGROUND,2003-11-17,RATED E FOR EVERYONE,208,AUTO RACING SIM,PLAYSTATION 2
NEED FOR SPEED UNDERGROUND 2,2004-11-15,RATED E FOR EVERYONE,239,AUTO RACING SIM,XBOX
NEED FOR SPEED UNDERGROUND RIVALS,2005-03-14,RATED E FOR EVERYONE,36,AUTO RACING SIM,PSP
NEED FOR SPEED WORLD,2010-07-27,RATED E +10 FOR EVERYONE +10,162,AUTO RACING SIM,PC
NEIGHBORS FROM HELL,2003-09-22,RATED T FOR TEEN,103,STRATEGY,PC
NELKE & THE LEGENDARY ALCHEMISTS ATELIERS OF THE NEW WORLD,2019-03-26,RATED E +10 FOR EVERYONE +10,42,RPG,PLAYSTATION 4
NEMESIS OF THE ROMAN EMPIRE,2004-03-25,RATED E FOR EVERYONE,13,REAL-TIME STRATEGY,PC
NEO CAB,2019-10-03,RATED T FOR TEEN,28,ADVENTURE,PC
NEO CONTRA,2004-10-19,RATED M FOR MATURE,11,THIRD PERSON SHOOTER,PLAYSTATION 2
NEO GEO POCKET COLOR SELECTION VOL 1,2021-03-17,RATED T FOR TEEN,6,COMPILATION,NINTENDO SWITCH
NEO THE WORLD ENDS WITH YOU,2021-07-27,RATED T FOR TEEN,139,ACTION RPG,NINTENDO SWITCH
NEOCRON,2002-11-17,RATED M FOR MATURE,8,MMORPG,PC
NEOGEO BATTLE COLISEUM,2007-12-17,RATED T FOR TEEN,7,2D FIGHTING,XBOX 360
NEOGEO POCKET COLOR SELECTION VOL 2,2022-11-09,RATED T FOR TEEN,0,COMPILATION,NINTENDO SWITCH
NEON CHROME,2016-05-31,RATED T FOR TEEN,28,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION 4
NEON WHITE,2022-06-16,RATED T FOR TEEN,190,FPS,NINTENDO SWITCH
NEOPETS PETPET ADVENTURES THE WAND OF WISHING,2006-03-14,RATED E FOR EVERYONE,0,THIRD-PERSON ADVENTURE,PSP
NEOPETS PUZZLE ADVENTURE,2008-11-25,RATED E FOR EVERYONE,0,PUZZLE,WII
NEOPETS THE DARKEST FAERIE,2005-11-16,RATED E +10 FOR EVERYONE +10,13,THIRD-PERSON ADVENTURE,PLAYSTATION 2
NEOVERSE,2021-01-21,RATED T FOR TEEN,0,JRPG,PC
NEPTUNIA REVERSE,2021-06-08,RATED T FOR TEEN,6,JRPG,PLAYSTATION 5
NEPTUNIA SISTERS VS SISTERS,2023-01-24,RATED T FOR TEEN,18,ACTION RPG,PLAYSTATION 5
NEPTUNIA VIRTUAL STARS,2021-03-02,RATED T FOR TEEN,10,JRPG,PLAYSTATION 4
NEPTUNIA X SENRAN KAGURA NINJA WARS,2022-04-19,RATED T FOR TEEN,8,ACTION RPG,PLAYSTATION 4
NERF NSTRIKE,2008-10-28,RATED E +10 FOR EVERYONE +10,7,LIGHT GUN,WII
NERF NSTRIKE ELITE,2009-10-26,RATED E +10 FOR EVERYONE +10,0,LIGHT GUN,WII
NERO NOTHING EVER REMAINS OBSCURE,2015-05-15,RATED E FOR EVERYONE,62,FIRST-PERSON ADVENTURE,XBOX ONE
NERVOUS BRICKDOWN,2007-06-26,RATED E FOR EVERYONE,0,ARCADE,DS
NES REMIX,2013-12-18,RATED E FOR EVERYONE,145,PARTY,WII U
NES REMIX 2,2014-04-25,RATED E FOR EVERYONE,60,PARTY,WII U
NEUROVOIDER,2017-09-07,RATED E +10 FOR EVERYONE +10,38,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION 4
NEVER ALONE,2014-11-18,RATED E +10 FOR EVERYONE +10,132,2D PLATFORMER,PLAYSTATION 4
NEVER GIVE UP,2019-08-13,RATED T FOR TEEN,13,2D PLATFORMER,PC
NEVER STOP SNEAKIN',2017-12-14,RATED E +10 FOR EVERYONE +10,6,ACTION ADVENTURE,NINTENDO SWITCH
NEVERDEAD,2012-01-31,RATED M FOR MATURE,72,SURVIVAL,PLAYSTATION 3
NEVEREND,2006-10-02,RATED T FOR TEEN,5,JRPG,PC
NEVERLAND CARD BATTLES,2008-10-27,RATED T FOR TEEN,8,TURN-BASED STRATEGY,PSP
NEVERMIND,2017-01-11,RATED M FOR MATURE,7,FIRST-PERSON ADVENTURE,PC
NEVEROUT,2018-07-10,RATED E +10 FOR EVERYONE +10,8,PUZZLE,NINTENDO SWITCH
NEVERWINTER NIGHTS,2002-06-16,RATED T FOR TEEN,639,WESTERN RPG,PC
NEVERWINTER NIGHTS 2,2006-10-31,RATED T FOR TEEN,439,WESTERN RPG,PC
NEVERWINTER NIGHTS 2 MASK OF THE BETRAYER,2007-10-09,RATED T FOR TEEN,185,WESTERN RPG,PC
NEVERWINTER NIGHTS 2 MYSTERIES OF WESTGATE,2009-04-29,RATED T FOR TEEN,22,WESTERN RPG,PC
NEVERWINTER NIGHTS 2 STORM OF ZEHIR,2008-11-18,RATED T FOR TEEN,59,WESTERN RPG,PC
NEVERWINTER NIGHTS ENHANCED EDITION,2019-12-03,RATED M FOR MATURE,20,WESTERN RPG,PC
NEVERWINTER NIGHTS HORDES OF THE UNDERDARK,2003-12-02,RATED T FOR TEEN,133,WESTERN RPG,PC
NEVERWINTER NIGHTS SHADOWS OF UNDRENTIDE,2003-06-17,RATED T FOR TEEN,100,WESTERN RPG,PC
NEVES,2007-11-06,RATED E FOR EVERYONE,0,PUZZLE,DS
NEW FRONTIER DAYS FOUNDING PIONEERS,2017-03-23,RATED E FOR EVERYONE,30,MANAGEMENT,NINTENDO SWITCH
NEW GUNDAM BREAKER,2018-06-22,RATED T FOR TEEN,58,ACTION,PLAYSTATION 4
NEW INTERNATIONAL TRACK & FIELD,2008-07-22,RATED E +10 FOR EVERYONE +10,0,ATHLETICS,DS
NEW LEGENDS,2002-02-17,RATED T FOR TEEN,0,3D BEAT-'EM-UP,XBOX
NEW LITTLE KING'S STORY,2012-10-02,RATED E +10 FOR EVERYONE +10,44,REAL-TIME STRATEGY,PLAYSTATION VITA
NEW POKEMON SNAP,2021-04-30,RATED E FOR EVERYONE,674,RAIL SHOOTER,NINTENDO SWITCH
NEW RALLYX,2006-12-27,RATED E FOR EVERYONE,0,ARCADE,XBOX 360
NEW SUPER LUCKY'S TALE,2019-11-08,RATED E FOR EVERYONE,133,3D PLATFORMER,NINTENDO SWITCH
NEW SUPER LUIGI U,2013-06-20,RATED E FOR EVERYONE,349,2D PLATFORMER,WII U
NEW SUPER MARIO BROS,2006-05-15,RATED E FOR EVERYONE,852,2D PLATFORMER,DS
NEW SUPER MARIO BROS 2,2012-08-19,RATED E FOR EVERYONE,741,2D PLATFORMER,3DS
NEW SUPER MARIO BROS U,2012-11-18,RATED E FOR EVERYONE,1000,2D PLATFORMER,WII U
NEW SUPER MARIO BROS U DELUXE,2019-01-11,RATED E FOR EVERYONE,437,2D PLATFORMER,NINTENDO SWITCH
NEW SUPER MARIO BROS WII,2009-11-15,RATED E FOR EVERYONE,924,2D PLATFORMER,WII
NEW TALES FROM THE BORDERLANDS,2022-10-21,RATED M FOR MATURE,72,ADVENTURE,PC
NEW WORLD,2021-09-28,RATED T FOR TEEN,976,RPG,PC
NEW WORLD ORDER,2003-03-18,RATED M FOR MATURE,7,TACTICAL FPS,PC
NEW ZEALAND STORY REVOLUTION,2008-02-13,RATED E FOR EVERYONE,0,2D PLATFORMER,DS
NEX MACHINA DEATH MACHINE,2017-06-20,RATED T FOR TEEN,165,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION 4
NEXAGON DEATHMATCH,2003-07-23,RATED T FOR TEEN,0,REAL-TIME STRATEGY,PC
NEXOMON EXTINCTION,2020-08-28,RATED E +10 FOR EVERYONE +10,91,TRAINER RPG,NINTENDO SWITCH
NEXT LIFE,2007-11-20,RATED M FOR MATURE,5,ADVENTURE,PC
NEXUS THE JUPITER INCIDENT,2005-02-24,RATED T FOR TEEN,59,REAL-TIME STRATEGY,PC
NFL 2K1,2000-09-07,RATED E FOR EVERYONE,95,FOOTBALL SIM,DREAMCAST
NFL 2K2,2002-01-09,RATED E FOR EVERYONE,6,FOOTBALL SIM,DREAMCAST
NFL 2K3,2002-08-21,RATED E FOR EVERYONE,13,FOOTBALL SIM,GAMECUBE
NFL BLITZ,2012-01-04,RATED E +10 FOR EVERYONE +10,14,FOOTBALL,PLAYSTATION 3
NFL BLITZ 2000,1999-07-31,RATED E FOR EVERYONE,17,FOOTBALL,NINTENDO 64
NFL BLITZ 2001,2000-09-14,RATED E FOR EVERYONE,0,FOOTBALL,PLAYSTATION
NFL BLITZ 2002,2002-02-06,RATED E FOR EVERYONE,15,FOOTBALL,GAMECUBE
NFL BLITZ 2003,2002-08-12,RATED E FOR EVERYONE,0,FOOTBALL,GAMECUBE
NFL BLITZ PRO,2003-10-28,RATED E FOR EVERYONE,0,FOOTBALL,GAMECUBE
NFL FEVER 2002,2001-11-14,RATED E FOR EVERYONE,5,FOOTBALL SIM,XBOX
NFL FEVER 2003,2002-08-05,RATED E FOR EVERYONE,0,FOOTBALL SIM,XBOX
NFL FEVER 2004,2003-08-27,RATED E FOR EVERYONE,0,FOOTBALL SIM,XBOX
NFL GAMEDAY 2001,2000-11-13,RATED E FOR EVERYONE,0,FOOTBALL SIM,PLAYSTATION
NFL GAMEDAY 2002,2001-12-03,RATED E FOR EVERYONE,0,FOOTBALL SIM,PLAYSTATION 2
NFL GAMEDAY 2003,2002-08-12,RATED E FOR EVERYONE,0,FOOTBALL SIM,PLAYSTATION 2
NFL GAMEDAY 2004,2003-08-27,RATED E FOR EVERYONE,0,FOOTBALL SIM,PLAYSTATION
NFL HEAD COACH,2006-06-20,RATED E FOR EVERYONE,0,FOOTBALL SIM,PC
NFL HEAD COACH 09,2008-09-03,RATED E FOR EVERYONE,5,FOOTBALL SIM,XBOX 360
NFL QB CLUB 2001,2000-08-24,RATED E FOR EVERYONE,0,FOOTBALL SIM,DREAMCAST
NFL QUARTERBACK CLUB 2002,2001-09-07,RATED E FOR EVERYONE,0,FOOTBALL SIM,GAMECUBE
NFL STREET,2004-01-13,RATED E FOR EVERYONE,9,FOOTBALL,XBOX
NFL STREET 2,2004-12-22,RATED E FOR EVERYONE,0,FOOTBALL,PLAYSTATION 2
NFL STREET 2 UNLEASHED,2005-03-21,RATED E FOR EVERYONE,0,FOOTBALL,PSP
NFL STREET 3,2006-11-14,RATED E FOR EVERYONE,5,FOOTBALL,PSP
NFL TOUR,2008-01-08,RATED E FOR EVERYONE,8,FOOTBALL,XBOX 360
NHL 06,2005-09-06,RATED E +10 FOR EVERYONE +10,0,HOCKEY SIM,PC
NHL 07,2006-09-12,RATED E +10 FOR EVERYONE +10,8,HOCKEY SIM,XBOX 360
NHL 08,2007-09-12,RATED E +10 FOR EVERYONE +10,6,HOCKEY SIM,PLAYSTATION 2
NHL 09,2008-09-09,RATED E +10 FOR EVERYONE +10,21,HOCKEY SIM,XBOX 360
NHL 10,2009-09-15,RATED E +10 FOR EVERYONE +10,24,HOCKEY SIM,XBOX 360
NHL 11,2010-09-07,RATED E +10 FOR EVERYONE +10,72,HOCKEY SIM,PLAYSTATION 3
NHL 12,2011-09-13,RATED E +10 FOR EVERYONE +10,76,HOCKEY SIM,PLAYSTATION 3
NHL 13,2012-09-11,RATED E +10 FOR EVERYONE +10,88,HOCKEY SIM,PLAYSTATION 3
NHL 14,2013-09-10,RATED E +10 FOR EVERYONE +10,101,HOCKEY SIM,PLAYSTATION 3
NHL 15,2014-09-09,RATED E +10 FOR EVERYONE +10,319,HOCKEY SIM,XBOX ONE
NHL 16,2015-09-15,RATED E +10 FOR EVERYONE +10,175,HOCKEY SIM,PLAYSTATION 4
NHL 17,2016-09-13,RATED E +10 FOR EVERYONE +10,133,HOCKEY SIM,PLAYSTATION 4
NHL 18,2017-09-15,RATED E +10 FOR EVERYONE +10,108,HOCKEY SIM,PLAYSTATION 4
NHL 19,2018-09-14,RATED E +10 FOR EVERYONE +10,122,HOCKEY SIM,PLAYSTATION 4
NHL 20,2019-09-10,RATED E +10 FOR EVERYONE +10,159,HOCKEY SIM,PLAYSTATION 4
NHL 2001,2000-09-28,RATED E FOR EVERYONE,50,HOCKEY SIM,PLAYSTATION
NHL 2002,2001-09-24,RATED E FOR EVERYONE,16,HOCKEY SIM,PC
NHL 2003,2002-09-30,RATED E FOR EVERYONE,8,HOCKEY SIM,PLAYSTATION 2
NHL 2004,2003-09-22,RATED E FOR EVERYONE,6,HOCKEY SIM,PC
NHL 2005,2004-09-20,RATED E FOR EVERYONE,0,HOCKEY SIM,XBOX
NHL 21,2020-10-13,RATED E +10 FOR EVERYONE +10,163,HOCKEY SIM,XBOX ONE
NHL 22,2021-10-12,RATED E +10 FOR EVERYONE +10,68,HOCKEY SIM,XBOX SERIES X
NHL 23,2022-10-11,RATED E +10 FOR EVERYONE +10,65,HOCKEY SIM,PLAYSTATION 5
NHL 24,2023-10-06,RATED E +10 FOR EVERYONE +10,78,HOCKEY SIM,XBOX SERIES X
NHL 2K10,2009-09-15,RATED E +10 FOR EVERYONE +10,5,HOCKEY SIM,PLAYSTATION 3
NHL 2K11,2009-09-15,RATED E +10 FOR EVERYONE +10,7,HOCKEY SIM,IOS (IPHONE/IPAD)
NHL 2K2,2002-02-14,RATED E FOR EVERYONE,6,HOCKEY SIM,DREAMCAST
NHL 2K3,2002-11-10,RATED E FOR EVERYONE,0,HOCKEY SIM,GAMECUBE
NHL 2K6,2005-11-16,RATED E +10 FOR EVERYONE +10,7,HOCKEY SIM,PLAYSTATION 2
NHL 2K7,2006-09-12,RATED E +10 FOR EVERYONE +10,0,HOCKEY SIM,XBOX 360
NHL 2K8,2007-09-10,RATED E +10 FOR EVERYONE +10,0,HOCKEY SIM,PLAYSTATION 2
NHL 2K9,2008-09-08,RATED E +10 FOR EVERYONE +10,0,HOCKEY SIM,PLAYSTATION 2
NHL EASTSIDE HOCKEY MANAGER,2004-10-19,RATED E FOR EVERYONE,6,HOCKEY SIM,PC
NHL FACEOFF 2001,2000-09-05,RATED E FOR EVERYONE,0,HOCKEY SIM,PLAYSTATION 2
NHL FACEOFF 2003,2002-11-05,RATED E FOR EVERYONE,0,HOCKEY SIM,PLAYSTATION 2
NHL HITZ 2002,2001-11-14,RATED E FOR EVERYONE,0,HOCKEY,XBOX
NHL HITZ PRO,2003-09-25,RATED E FOR EVERYONE,0,HOCKEY,PLAYSTATION 2
NHL RIVALS 2004,2003-11-18,RATED E FOR EVERYONE,0,HOCKEY SIM,XBOX
NHL SLAPSHOT,2010-09-07,RATED E FOR EVERYONE,11,HOCKEY SIM,WII
NI NO KUNI II REVENANT KINGDOM,2018-03-23,RATED T FOR TEEN,898,JRPG,PLAYSTATION 4
NI NO KUNI II REVENANT KINGDOM  PRINCE'S EDITION,2021-09-17,RATED T FOR TEEN,29,JRPG,NINTENDO SWITCH
NI NO KUNI WRATH OF THE WHITE WITCH,2013-01-22,RATED E +10 FOR EVERYONE +10,1187,JRPG,PLAYSTATION 3
NI NO KUNI WRATH OF THE WHITE WITCH REMASTERED,2019-09-20,RATED E +10 FOR EVERYONE +10,234,JRPG,PLAYSTATION 4
NIBIRU AGE OF SECRETS,2005-08-31,RATED T FOR TEEN,17,ADVENTURE,PC
NICKELODEON ALLSTAR BRAWL,2021-10-05,RATED E +10 FOR EVERYONE +10,45,2D FIGHTING,NINTENDO SWITCH
