title,released,rating,ratings_count,genres,platforms
SUPREMACY FOUR PATHS TO POWER,2005-03-09,RATED E FOR EVERYONE,0,TURN-BASED STRATEGY,PC
SUPREMACY MMA,2011-09-20,RATED M FOR MATURE,0,COMBAT SPORT,PLAYSTATION 3
SUPREME COMMANDER,2007-02-20,RATED E +10 FOR EVERYONE +10,228,COMMAND RTS,PC
SUPREME COMMANDER 2,2010-03-01,RATED E +10 FOR EVERYONE +10,195,COMMAND RTS,PC
SUPREME COMMANDER FORGED ALLIANCE,2007-11-06,RATED E +10 FOR EVERYONE +10,234,COMMAND RTS,PC
SUPREME RULER 2010,2005-05-12,RATED E +10 FOR EVERYONE +10,14,TURN-BASED STRATEGY,PC
SUPREME RULER 2020,2008-07-01,RATED E +10 FOR EVERYONE +10,24,TURN-BASED STRATEGY,PC
SUPREME RULER COLD WAR,2011-07-19,RATED RP FOR RATE PENDING,28,TURN-BASED STRATEGY,PC
SURF ROCKET RACERS,2001-02-28,RATED E FOR EVERYONE,6,FUTURE RACING,DREAMCAST
SURF WORLD SERIES,2017-08-29,RATED E FOR EVERYONE,0,SURFING,PLAYSTATION 4
SURF'S UP,2007-05-30,RATED E +10 FOR EVERYONE +10,0,SURFING,GAMECUBE
SURFING H3O,2000-10-26,RATED E FOR EVERYONE,10,SURFING,PLAYSTATION 2
SURGE DELUXE,2014-02-04,RATED E FOR EVERYONE,20,ACTION PUZZLE,PLAYSTATION VITA
SURGEON SIMULATOR,2013-04-18,RATED T FOR TEEN,551,ACTION,PLAYSTATION 4
SURGEON SIMULATOR 2013,2014-08-12,RATED T FOR TEEN,77,VIRTUAL CAREER,IOS (IPHONE/IPAD)
SURGEON SIMULATOR CPR,2018-09-13,RATED M FOR MATURE,10,VIRTUAL CAREER,NINTENDO SWITCH
SURGEON SIMULATOR EXPERIENCE REALITY,2016-12-03,RATED T FOR TEEN,40,ACTION,PLAYSTATION 4
SURGEON SIMULATOR EXPERIENCE REALITY,2016-12-03,RATED T FOR TEEN,15,VIRTUAL CAREER,PLAYSTATION 4
SURVARIUM,2015-04-02,RATED M FOR MATURE,258,ACTION,PC
SURVIVING MARS,2018-03-15,RATED E +10 FOR EVERYONE +10,222,MANAGEMENT,PC
SURVIVING MARS GREEN PLANET,2019-05-16,RATED E +10 FOR EVERYONE +10,5,MANAGEMENT,PC
SURVIVOR,2001-11-12,RATED E FOR EVERYONE,0,ADVENTURE,PC
SUSHI STRIKER THE WAY OF SUSHIDO,2018-06-08,RATED E FOR EVERYONE,68,MATCHING PUZZLE,3DS
SUZERAIN,2020-12-04,RATED T FOR TEEN,24,ADVENTURE,IOS
SUZUKI TT SUPERBIKES,2005-08-04,RATED E FOR EVERYONE,0,AUTO RACING SIM,PLAYSTATION 2
SVC CHAOS SNK VS CAPCOM,2004-09-28,RATED T FOR TEEN,8,2D FIGHTING,XBOX
SVEN COOP,2016-01-22,RATED M FOR MATURE,193,ACTION,PC
SW SNOWBOARDING,2010-08-03,RATED T FOR TEEN,14,SPORTS,XBOX 360
SWAPQUEST,2016-02-23,RATED E +10 FOR EVERYONE +10,6,JRPG,IOS (IPHONE/IPAD)
SWARM,2011-03-23,RATED T FOR TEEN,5,MISCELLANEOUS,PLAYSTATION 3
SWASHBUCKLERS BLUE VS GREY,2007-11-20,RATED M FOR MATURE,5,ACTION ADVENTURE,PLAYSTATION 2
SWAT 3 ELITE EDITION,2000-10-06,RATED M FOR MATURE,51,TACTICAL FPS,PC
SWAT 4,2005-04-05,RATED M FOR MATURE,147,ACTION,PC
SWAT 4,2005-04-05,RATED M FOR MATURE,293,TACTICAL FPS,PC
SWAT 4 THE STETCHKOV SYNDICATE,2006-02-28,RATED M FOR MATURE,61,TACTICAL FPS,PC
SWAT GLOBAL STRIKE TEAM,2003-10-29,RATED M FOR MATURE,0,TACTICAL FPS,PLAYSTATION 2
SWAT TARGET LIBERTY,2007-10-16,RATED T FOR TEEN,5,THIRD PERSON SHOOTER,PSP
SWIM OUT,2018-03-20,RATED E FOR EVERYONE,0,STRATEGY,NINTENDO SWITCH
SWINE,2001-12-03,RATED T FOR TEEN,61,REAL-TIME TACTICS,PC
SWING AWAY GOLF,2000-10-25,RATED E FOR EVERYONE,0,GOLF,PLAYSTATION 2
SWINGERZ GOLF,2002-10-23,RATED E FOR EVERYONE,0,GOLF,GAMECUBE
SWITCHBALL,2007-11-07,RATED E FOR EVERYONE,0,ACTION PUZZLE,XBOX 360
SWORD AND FAIRY TOGETHER FOREVER,2022-08-04,RATED T FOR TEEN,26,ACTION RPG,PLAYSTATION 4
SWORD ART ONLINE ALICIZATION LYCORIS,2020-07-10,RATED T FOR TEEN,24,ACTION,PLAYSTATION 4
SWORD ART ONLINE ALICIZATION LYCORIS,2020-07-10,RATED T FOR TEEN,89,JRPG,PLAYSTATION 4
SWORD ART ONLINE FATAL BULLET,2018-02-23,RATED T FOR TEEN,92,ACTION,XBOX ONE
SWORD ART ONLINE FATAL BULLET,2018-02-23,RATED T FOR TEEN,123,THIRD PERSON SHOOTER,PLAYSTATION 4
SWORD ART ONLINE HOLLOW FRAGMENT,2014-08-19,RATED T FOR TEEN,139,ACTION RPG,PLAYSTATION VITA
SWORD ART ONLINE HOLLOW REALIZATION,2016-11-08,RATED T FOR TEEN,102,ACTION RPG,PLAYSTATION 4
SWORD ART ONLINE HOLLOW REALIZATION,2016-11-08,RATED T FOR TEEN,31,RPG,PC
SWORD ART ONLINE LAST RECOLLECTION,2023-10-06,RATED T FOR TEEN,5,JRPG,XBOX SERIES X
SWORD ART ONLINE LOST SONG,2015-03-26,RATED T FOR TEEN,43,ACTION,PLAYSTATION 3
SWORD ART ONLINE LOST SONG,2015-11-17,RATED T FOR TEEN,92,ACTION RPG,PLAYSTATION VITA
SWORD ART ONLINE RE HOLLOW FRAGMENT,2015-07-28,RATED T FOR TEEN,52,ACTION,PC
SWORD ART ONLINE RE HOLLOW FRAGMENT,2015-07-28,RATED T FOR TEEN,93,ACTION RPG,PLAYSTATION 4
SWORD COAST LEGENDS,2015-10-19,RATED T FOR TEEN,33,ACTION,XBOX ONE
SWORD COAST LEGENDS,2015-10-19,RATED T FOR TEEN,247,WESTERN RPG,PC
SWORD OF ASUMI,2015-01-08,RATED T FOR TEEN,9,ADVENTURE,PC
SWORD OF MANA,2003-12-01,RATED E FOR EVERYONE,20,ACTION RPG,GAME BOY ADVANCE
SWORD OF THE NEW WORLD GRANADO ESPADA,2007-07-12,RATED T FOR TEEN,8,MMORPG,PC
SWORD OF THE SAMURAI,1989-01-01,RATED M FOR MATURE,3,ACTION,MACOS
SWORD OF THE STARS,2006-08-17,RATED E +10 FOR EVERYONE +10,20,STRATEGY,PC
SWORD OF THE STARS BORN OF BLOOD,2007-06-05,RATED E +10 FOR EVERYONE +10,12,STRATEGY,PC
SWORD OF THE STARS II LORDS OF WINTER,2011-10-28,RATED T FOR TEEN,134,STRATEGY,PC
SWORD OF THE STARS THE PIT,2013-02-22,RATED T FOR TEEN,98,ROGUELIKE,PC
SWORDBREAKER THE GAME,2015-11-06,RATED T FOR TEEN,20,ADVENTURE,PS VITA
SWORDS & SOLDIERS,2009-06-08,RATED E +10 FOR EVERYONE +10,6,STRATEGY,PLAYSTATION 3
SWORDS & SOLDIERS II,2015-05-21,RATED T FOR TEEN,26,STRATEGY,WII U
SWORDS OF LEGENDS ONLINE,2021-07-09,RATED T FOR TEEN,13,RPG,PC
SWOS,2010-08-06,RATED E FOR EVERYONE,9,SPORTS,XBOX 360
SX SUPERSTAR,2003-06-30,RATED T FOR TEEN,0,ARCADE RACING,XBOX
SYBERIA,2002-01-09,RATED T FOR TEEN,774,ADVENTURE,PLAYSTATION 3
SYBERIA,2002-09-01,RATED T FOR TEEN,379,THIRD-PERSON ADVENTURE,DS
SYBERIA 2,2004-03-28,RATED T FOR TEEN,555,ADVENTURE,XBOX
SYBERIA 3,2017-04-19,RATED T FOR TEEN,149,ADVENTURE,NINTENDO SWITCH
SYBERIA II,2004-03-30,RATED T FOR TEEN,250,THIRD-PERSON ADVENTURE,NINTENDO SWITCH
SYBERIA THE WORLD BEFORE,2022-03-18,RATED T FOR TEEN,56,ADVENTURE,PLAYSTATION 5
SYBERIA THE WORLD BEFORE,2022-03-18,RATED T FOR TEEN,128,POINT-AND-CLICK,PC
SYDNEY 2000,2000-08-25,RATED E FOR EVERYONE,8,ATHLETICS,PLAYSTATION
SYMPHONY OF THE MACHINE,2017-04-25,RATED E FOR EVERYONE,0,PUZZLE,PC
SYNAPSE,2023-07-04,RATED T FOR TEEN,54,LIGHT GUN,PLAYSTATION 5
SYNDICATE,1993-06-06,RATED T FOR TEEN,51,ACTION,COMMODORE / AMIGA
SYNDICATE,2012-02-21,RATED M FOR MATURE,190,TACTICAL FPS,PLAYSTATION 3
SYNDICATE ,2012-02-21,RATED M FOR MATURE,232,ACTION,XBOX 360
SYNDICATE PLUS,1993-06-05,RATED T FOR TEEN,54,ACTION,MACOS
SYNDICATE WARS,1996-10-31,RATED M FOR MATURE,57,ACTION,PC
SYNDROME,2016-10-06,RATED M FOR MATURE,8,ACTION,XBOX ONE
SYNTH RIDERS,2021-07-27,RATED T FOR TEEN,17,RHYTHM,PC
SYPHON FILTER,1999-01-31,RATED T FOR TEEN,108,ACTION,PLAYSTATION
SYPHON FILTER,1999-02-17,RATED T FOR TEEN,223,THIRD PERSON SHOOTER,PLAYSTATION
SYPHON FILTER 2,2000-02-29,RATED M FOR MATURE,70,ACTION,PLAYSTATION
SYPHON FILTER 3,2001-11-06,RATED M FOR MATURE,89,THIRD PERSON SHOOTER,PLAYSTATION
SYPHON FILTER DARK MIRROR,2006-03-14,RATED M FOR MATURE,82,TACTICAL THIRD PERSON SHOOTER,PLAYSTATION 2
SYPHON FILTER LOGAN'S SHADOW,2007-10-02,RATED T FOR TEEN,84,THIRD PERSON SHOOTER,PSP
SYPHON FILTER THE OMEGA STRAIN,2004-05-04,RATED M FOR MATURE,24,TACTICAL THIRD PERSON SHOOTER,PLAYSTATION 2
SYSTEM SHOCK ,1994-09-23,RATED M FOR MATURE,171,ACTION,PC
SYSTEM SHOCK 2,1999-08-11,RATED M FOR MATURE,398,ACTION,PC
SYSTEM SHOCK 2,1999-08-11,RATED M FOR MATURE,662,SURVIVAL,PC
SYSTEM SHOCK ENHANCED EDITION,2015-09-22,RATED M FOR MATURE,91,ACTION ADVENTURE,PC
SÉBASTIEN LOEB RALLY EVO,2016-01-29,RATED E FOR EVERYONE,17,SIMULATION,XBOX ONE
TABLE MINI GOLF,2013-04-09,RATED E FOR EVERYONE,9,GOLF,PLAYSTATION VITA
TABLE TOP RACING,2014-08-05,RATED E FOR EVERYONE,22,AUTO RACING,IOS (IPHONE/IPAD)
TABLE TOP RACING WORLD TOUR,2016-05-03,RATED E FOR EVERYONE,129,AUTO RACING,PLAYSTATION 4
TABLE TOP TANKS,2012-05-22,RATED E FOR EVERYONE,13,MISCELLANEOUS,PLAYSTATION VITA
TABLETOPIA,2016-11-30,RATED T FOR TEEN,54,RPG,IOS
TACHYON PROJECT,2015-07-15,RATED E FOR EVERYONE,2,ACTION,XBOX ONE
TACHYON PROJECT,2015-07-15,RATED E FOR EVERYONE,8,TOP-DOWN SHOOT-'EM-UP,XBOX ONE
TACOMA,2017-08-01,RATED M FOR MATURE,295,ADVENTURE,PLAYSTATION 4
TACTICAL OPS ASSAULT ON TERROR,2002-04-24,RATED M FOR MATURE,14,FPS,PC
TACTICS OGRE LET US CLING TOGETHER,2011-02-14,RATED T FOR TEEN,159,TURN-BASED TACTICS,PSP
TACTICS OGRE REBORN,2022-11-11,RATED T FOR TEEN,8,ADVENTURE,PC
TACTICS OGRE REBORN,2022-11-11,RATED T FOR TEEN,126,TURN-BASED TACTICS,NINTENDO SWITCH
TACTICS OGRE THE KNIGHT OF LODIS,2002-05-11,RATED E FOR EVERYONE,36,TURN-BASED TACTICS,GAME BOY ADVANCE
TADPOLE TREBLE ENCORE,2021-01-21,RATED E FOR EVERYONE,6,RHYTHM,NINTENDO SWITCH
TAIKO DRUM MASTER,2004-10-26,RATED E FOR EVERYONE,0,RHYTHM,PLAYSTATION 2
TAIKO NO TATSUJIN DRUM 'N' FUN!,2018-11-02,RATED E FOR EVERYONE,53,RHYTHM,NINTENDO SWITCH
TAIKO NO TATSUJIN DRUM SESSION!,2018-11-02,RATED E +10 FOR EVERYONE +10,21,RHYTHM,PLAYSTATION 4
TAIKO NO TATSUJIN RHYTHM FESTIVAL,2022-09-23,RATED E FOR EVERYONE,9,RHYTHM,NINTENDO SWITCH
TAIKO NO TATSUJIN RHYTHMIC ADVENTURE PACK,2020-12-03,RATED T FOR TEEN,10,RHYTHM,NINTENDO SWITCH
TAILS NOIR,2021-06-08,RATED M FOR MATURE,55,ADVENTURE,PC
TAILS OF IRON,2021-09-17,RATED T FOR TEEN,70,ACTION RPG,XBOX SERIES X
TAIMANIN COLLECTION BATTLE ARENA,2020-07-08,RATED AO FOR ADULTS ONLY,3,CASUAL,PC
TAITO LEGENDS,2005-10-25,RATED T FOR TEEN,7,COMPILATION,PC
TAITO LEGENDS 2,2007-05-16,RATED T FOR TEEN,7,COMPILATION,PC
TAITO LEGENDS POWERUP,2007-05-17,RATED E FOR EVERYONE,0,COMPILATION,PSP
TAITO MILESTONES,2022-04-15,RATED T FOR TEEN,0,COMPILATION,NINTENDO SWITCH
TAITO MILESTONES 2,2023-08-31,RATED T FOR TEEN,0,COMPILATION,NINTENDO SWITCH
TAK 2 THE STAFF OF DREAMS,2004-10-11,RATED E FOR EVERYONE,9,3D PLATFORMER,XBOX
TAK AND THE POWER OF JUJU,2003-10-15,RATED E FOR EVERYONE,7,2D PLATFORMER,GAME BOY ADVANCE
TAK AND THE POWER OF JUJU,2003-10-15,RATED E FOR EVERYONE,12,3D PLATFORMER,PLAYSTATION 2
TAK THE GREAT JUJU CHALLENGE,2005-09-19,RATED E FOR EVERYONE,6,3D PLATFORMER,PLAYSTATION 2
TAKE ON HELICOPTERS,2011-10-16,RATED T FOR TEEN,29,AIRCRAFT SIM,PC
TAKEDA,2001-11-14,RATED T FOR TEEN,0,REAL-TIME STRATEGY,PC
TAKEDOWN RED SABRE,2013-09-20,RATED M FOR MATURE,174,TACTICAL FPS,XBOX 360
TALES FROM SPACE ABOUT A BLOB,2011-02-08,RATED E FOR EVERYONE,17,2D PLATFORMER,PLAYSTATION 3
TALES FROM SPACE MUTANT BLOBS ATTACK,2012-02-21,RATED E +10 FOR EVERYONE +10,165,2D PLATFORMER,PLAYSTATION VITA
TALES FROM THE BORDERLANDS  EPISODE ONE ZER0 SUM,2014-11-25,RATED M FOR MATURE,124,ADVENTURE,PC
TALES FROM THE BORDERLANDS A TELLTALE GAME SERIES,2015-10-20,RATED M FOR MATURE,642,ADVENTURE,XBOX ONE
TALES FROM THE BORDERLANDS EPISODE 1  ZER0 SUM,2014-11-25,RATED M FOR MATURE,401,ADVENTURE,PC
TALES FROM THE BORDERLANDS EPISODE 2  ATLAS MUGGED,2015-03-17,RATED M FOR MATURE,168,ADVENTURE,PC
TALES FROM THE BORDERLANDS EPISODE 3  CATCH A RIDE,2015-06-23,RATED M FOR MATURE,150,ADVENTURE,PLAYSTATION 4
TALES FROM THE BORDERLANDS EPISODE 4  ESCAPE PLAN BRAVO,2015-08-18,RATED M FOR MATURE,134,ADVENTURE,PLAYSTATION 4
TALES FROM THE BORDERLANDS EPISODE 5  THE VAULT OF THE TRAVELER,2015-10-20,RATED M FOR MATURE,334,ADVENTURE,PLAYSTATION 4
TALES OF ARISE,2021-09-10,RATED T FOR TEEN,153,ACTION,PLAYSTATION 4
TALES OF ARISE,2021-09-10,RATED T FOR TEEN,788,JRPG,PC
TALES OF ARISE BEYOND THE DAWN,2023-11-09,RATED T FOR TEEN,15,JRPG,PC
TALES OF BERSERIA,2016-08-18,RATED T FOR TEEN,319,ACTION,PLAYSTATION 4
TALES OF BERSERIA,2017-01-24,RATED T FOR TEEN,606,ACTION RPG,PLAYSTATION 4
TALES OF ETERNIA,2001-09-10,RATED T FOR TEEN,41,ACTION RPG,PLAYSTATION
TALES OF GRACES,2012-03-13,RATED T FOR TEEN,386,ACTION RPG,PLAYSTATION 3
TALES OF GRACES F,2012-03-13,RATED T FOR TEEN,44,RPG,WII
TALES OF HEARTS R,2014-11-11,RATED T FOR TEEN,128,ACTION RPG,PLAYSTATION VITA
TALES OF LEGENDIA,2006-02-07,RATED T FOR TEEN,36,ACTION RPG,PLAYSTATION 2
TALES OF MONKEY ISLAND,2009-07-06,RATED T FOR TEEN,33,ADVENTURE,PLAYSTATION 3
TALES OF MONKEY ISLAND CHAPTER 1 LAUNCH OF THE SCREAMING NARWHAL,2009-07-07,RATED E +10 FOR EVERYONE +10,47,THIRD-PERSON ADVENTURE,WII
TALES OF MONKEY ISLAND CHAPTER 2 THE SIEGE OF SPINNER CAY,2009-08-20,RATED E +10 FOR EVERYONE +10,30,THIRD-PERSON ADVENTURE,IOS (IPHONE/IPAD)
TALES OF MONKEY ISLAND CHAPTER 3 LAIR OF THE LEVIATHAN,2009-09-29,RATED E +10 FOR EVERYONE +10,31,THIRD-PERSON ADVENTURE,IOS (IPHONE/IPAD)
TALES OF MONKEY ISLAND CHAPTER 4 THE TRIAL AND EXECUTION OF GUYBRUSH THREEPWOOD,2009-10-30,RATED E +10 FOR EVERYONE +10,30,THIRD-PERSON ADVENTURE,WII
TALES OF MONKEY ISLAND CHAPTER 5 RISE OF THE PIRATE GOD,2009-12-08,RATED E +10 FOR EVERYONE +10,30,THIRD-PERSON ADVENTURE,WII
TALES OF PHANTASIA,2006-03-06,RATED E +10 FOR EVERYONE +10,31,ACTION RPG,GAME BOY ADVANCE
TALES OF SYMPHONIA,2004-07-13,RATED T FOR TEEN,235,ACTION RPG,GAMECUBE
TALES OF SYMPHONIA CHRONICLES,2014-02-25,RATED T FOR TEEN,188,COMPILATION,PLAYSTATION 3
TALES OF SYMPHONIA DAWN OF THE NEW WORLD,2008-11-11,RATED T FOR TEEN,106,JRPG,WII
TALES OF SYMPHONIA REMASTERED,2023-02-17,RATED T FOR TEEN,23,ACTION RPG,NINTENDO SWITCH
TALES OF THE ABYSS,2012-02-14,RATED T FOR TEEN,218,ACTION RPG,PLAYSTATION 2
TALES OF THE NEON SEA,2018-11-23,RATED T FOR TEEN,28,ADVENTURE,IOS
TALES OF THE WORLD RADIANT MYTHOLOGY,2007-07-17,RATED T FOR TEEN,19,ACTION RPG,PSP
TALES OF VESPERIA,2008-08-07,RATED T FOR TEEN,71,RPG,XBOX 360
TALES OF VESPERIA,2008-08-26,RATED T FOR TEEN,274,ACTION RPG,XBOX 360
TALES OF VESPERIA DEFINITIVE EDITION,2019-01-10,RATED T FOR TEEN,149,ACTION,PLAYSTATION 4
TALES OF VESPERIA DEFINITIVE EDITION,2019-01-11,RATED T FOR TEEN,145,ACTION RPG,XBOX ONE
TALES OF XILLIA,2013-08-06,RATED T FOR TEEN,518,ACTION RPG,PLAYSTATION 3
TALES OF XILLIA,2013-08-06,RATED T FOR TEEN,82,RPG,PLAYSTATION 3
TALES OF XILLIA 2,2014-08-19,RATED T FOR TEEN,32,ACTION,PLAYSTATION 3
TALES OF XILLIA 2,2014-08-19,RATED T FOR TEEN,251,ACTION RPG,PLAYSTATION 3
TALES OF ZESTIRIA,2015-10-20,RATED T FOR TEEN,416,ACTION RPG,PC
TAMAGOTCHI CONNECTION CORNER SHOP,2006-01-31,RATED E FOR EVERYONE,0,VIRTUAL CAREER,DS
TAMAGOTCHI CONNECTION CORNER SHOP 2,2006-11-14,RATED E FOR EVERYONE,0,STRATEGY,DS
TAMAGOTCHI PARTY ON!,2007-05-29,RATED E FOR EVERYONE,6,PARTY,WII
TAMARIN,2020-09-10,RATED E +10 FOR EVERYONE +10,15,3D PLATFORMER,PC
TANG TANG,2001-08-28,RATED E FOR EVERYONE,0,ACTION PUZZLE,GAME BOY ADVANCE
TANGLE TOWER,2019-10-21,RATED T FOR TEEN,51,ADVENTURE,IOS
TANGLE TOWER,2019-10-22,RATED T FOR TEEN,29,ADVENTURE,IOS (IPHONE/IPAD)
TANGLEDEEP,2019-01-31,RATED E +10 FOR EVERYONE +10,22,ROGUELIKE,PC
TANK BEAT,2007-06-01,RATED E +10 FOR EVERYONE +10,0,VEHICLE COMBAT SIM,DS
TANK TROOPERS,2017-02-16,RATED E FOR EVERYONE,12,VEHICLE COMBAT SIM,3DS
TANK! TANK! TANK!,2012-11-18,RATED E +10 FOR EVERYONE +10,71,VEHICLE COMBAT SIM,WII U
TANNENBERG,2019-02-13,RATED E FOR EVERYONE,56,ACTION,PC
TANUKI JUSTICE,2020-12-10,RATED E +10 FOR EVERYONE +10,0,2D PLATFORMER,NINTENDO SWITCH
TANUKI SUNSET,2022-11-04,RATED E FOR EVERYONE,0,ARCADE RACING,PC
TAO FENG FIST OF THE LOTUS,2003-03-18,RATED M FOR MATURE,0,3D FIGHTING,XBOX
TAO'S ADVENTURE CURSE OF THE DEMON SEAL,2006-03-21,RATED E +10 FOR EVERYONE +10,0,RPG,DS
TAPPINGO,2014-02-27,RATED E FOR EVERYONE,5,PUZZLE,3DS
TAPPINGO 2,2014-09-04,RATED E FOR EVERYONE,5,PUZZLE,3DS
TARGET TERROR,2008-04-22,RATED M FOR MATURE,5,LIGHT GUN,WII
TARR CHRONICLES,2007-09-18,RATED T FOR TEEN,6,SPACE COMBAT SIM,PC
TATSUNOKO VS CAPCOM ULTIMATE ALLSTARS,2010-01-26,RATED T FOR TEEN,63,2D FIGHTING,WII
TAXI CHAOS,2021-02-23,RATED E +10 FOR EVERYONE +10,8,AUTO RACING,PLAYSTATION 4
TAZ WANTED,2002-09-17,RATED E FOR EVERYONE,0,3D PLATFORMER,PLAYSTATION 2
TCHIA,2023-03-21,RATED T FOR TEEN,121,OPEN-WORLD ACTION,PC
TEAM FORTRESS 2,2007-10-10,RATED M FOR MATURE,2836,ACTION,PC
TEAM FORTRESS 2,2007-10-10,RATED M FOR MATURE,4379,TACTICAL FPS,PC
TEAM SONIC RACING,2019-05-21,RATED E FOR EVERYONE,280,AUTO RACING,NINTENDO SWITCH
TEAM SONIC RACING,2019-05-21,RATED E FOR EVERYONE,110,RACING,PLAYSTATION 4
TEARAWAY,2013-11-22,RATED E FOR EVERYONE,479,3D PLATFORMER,PLAYSTATION VITA
TEARAWAY UNFOLDED,2015-09-08,RATED E FOR EVERYONE,328,3D PLATFORMER,PLAYSTATION 4
TEARS TO TIARA II HEIR OF THE OVERLORD,2014-10-14,RATED T FOR TEEN,78,VISUAL NOVEL,PLAYSTATION 3
TECHNIC BEAT,2004-11-02,RATED E FOR EVERYONE,0,RHYTHM,PLAYSTATION 2
TECHNOBABYLON,2015-05-20,RATED T FOR TEEN,48,ADVENTURE,IOS
TECMO BOWL KICKOFF,2008-11-18,RATED E FOR EVERYONE,0,FOOTBALL,DS
TECMO BOWL THROWBACK,2010-04-28,RATED E FOR EVERYONE,0,FOOTBALL,IOS (IPHONE/IPAD)
TECMO CLASSIC ARCADE,2005-09-14,RATED E FOR EVERYONE,0,COMPILATION,XBOX
TEEN TITANS,2006-05-24,RATED E +10 FOR EVERYONE +10,23,ACTION ADVENTURE,GAME BOY ADVANCE
TEENAGE MUTANT NINJA TURTLES,2003-10-21,RATED E FOR EVERYONE,27,3D BEAT-'EM-UP,PLAYSTATION 2
TEENAGE MUTANT NINJA TURTLES,2003-10-31,RATED E FOR EVERYONE,10,2D BEAT-'EM-UP,GAME BOY ADVANCE
TEENAGE MUTANT NINJA TURTLES ,2003-10-21,RATED E FOR EVERYONE,77,ACTION,GAMECUBE
TEENAGE MUTANT NINJA TURTLES 2 BATTLE NEXUS,2004-10-19,RATED T FOR TEEN,24,3D BEAT-'EM-UP,XBOX
TEENAGE MUTANT NINJA TURTLES 3 MUTANT NIGHTMARE,2005-11-01,RATED E +10 FOR EVERYONE +10,14,3D BEAT-'EM-UP,XBOX
TEENAGE MUTANT NINJA TURTLES ARCADE ATTACK,2009-11-10,RATED E +10 FOR EVERYONE +10,5,2D BEAT-'EM-UP,DS
TEENAGE MUTANT NINJA TURTLES MUTANTS IN MANHATTAN,2016-05-24,RATED T FOR TEEN,186,3D BEAT-'EM-UP,XBOX ONE
TEENAGE MUTANT NINJA TURTLES OUT OF THE SHADOWS,2013-08-28,RATED T FOR TEEN,178,3D BEAT-'EM-UP,PLAYSTATION 3
TEENAGE MUTANT NINJA TURTLES OUT OF THE SHADOWS,2013-08-28,RATED T FOR TEEN,30,ACTION,PLAYSTATION 3
TEENAGE MUTANT NINJA TURTLES SHREDDER'S REVENGE,2022-06-16,RATED E +10 FOR EVERYONE +10,148,2D BEAT-'EM-UP,PC
TEENAGE MUTANT NINJA TURTLES SMASHUP,2009-09-22,RATED E +10 FOR EVERYONE +10,20,2D FIGHTING,PLAYSTATION 2
TEENAGE MUTANT NINJA TURTLES THE ARCADE GAME,2007-03-14,RATED E +10 FOR EVERYONE +10,17,2D BEAT-'EM-UP,XBOX 360
TEENAGE MUTANT NINJA TURTLES THE COWABUNGA COLLECTION,2022-08-30,RATED T FOR TEEN,34,COMPILATION,PLAYSTATION 4
TEENAGE MUTANT NINJA TURTLES TURTLES IN TIME RESHELLED,2009-08-05,RATED E +10 FOR EVERYONE +10,29,2D BEAT-'EM-UP,XBOX 360
TEENAGE ZOMBIES INVASION OF THE ALIEN BRAIN THINGYS,2008-04-15,RATED E +10 FOR EVERYONE +10,0,ADVENTURE,DS
TEKKEN ,1994-12-09,RATED T FOR TEEN,83,FIGHTING,PLAYSTATION
TEKKEN 2,1996-08-25,RATED T FOR TEEN,233,3D FIGHTING,PLAYSTATION
TEKKEN 3,1998-04-29,RATED T FOR TEEN,959,3D FIGHTING,PLAYSTATION
TEKKEN 3D PRIME EDITION,2012-02-14,RATED T FOR TEEN,52,3D FIGHTING,3DS
TEKKEN 4,2002-09-23,RATED T FOR TEEN,193,3D FIGHTING,PLAYSTATION 2
TEKKEN 5,2004-12-09,RATED T FOR TEEN,143,FIGHTING,PLAYSTATION 2
TEKKEN 5,2005-02-24,RATED T FOR TEEN,427,3D FIGHTING,PLAYSTATION 2
TEKKEN 5 DARK RESURRECTION,2006-07-06,RATED T FOR TEEN,73,ARCADE,PSP
TEKKEN 5 DARK RESURRECTION,2006-07-25,RATED T FOR TEEN,143,3D FIGHTING,PLAYSTATION 3
TEKKEN 6,2007-10-27,RATED T FOR TEEN,222,ARCADE,PLAYSTATION 3
TEKKEN 6,2009-10-27,RATED T FOR TEEN,240,3D FIGHTING,XBOX 360
TEKKEN 7,2015-03-18,RATED T FOR TEEN,744,ACTION,PLAYSTATION 4
TEKKEN 7,2017-06-02,RATED T FOR TEEN,934,3D FIGHTING,PLAYSTATION 4
TEKKEN 8,2024-01-26,RATED T FOR TEEN,309,3D FIGHTING,PLAYSTATION 5
TEKKEN ADVANCE,2002-01-28,RATED T FOR TEEN,24,3D FIGHTING,GAME BOY ADVANCE
TEKKEN HYBRID,2011-11-22,RATED T FOR TEEN,40,3D FIGHTING,PLAYSTATION 3
TEKKEN REVOLUTION,2013-06-11,RATED T FOR TEEN,107,3D FIGHTING,PLAYSTATION 3
TEKKEN REVOLUTION,2013-06-11,RATED T FOR TEEN,48,ARCADE,PLAYSTATION 3
TEKKEN TAG TOURNAMENT,2000-10-25,RATED T FOR TEEN,143,3D FIGHTING,PLAYSTATION 2
TEKKEN TAG TOURNAMENT 2,2012-09-11,RATED T FOR TEEN,304,3D FIGHTING,PLAYSTATION 3
TEKKEN TAG TOURNAMENT 2,2012-09-11,RATED T FOR TEEN,132,ARCADE,PLAYSTATION 3
