title,released,rating,ratings_count,genres,platforms
DR MARIO 64,2001-04-08,RATED E FOR EVERYONE,19,MATCHING PUZZLE,NINTENDO 64
DR MARIO EXPRESS,2009-04-20,RATED E FOR EVERYONE,7,MATCHING PUZZLE,DS
DR MARIO MIRACLE CURE,2015-06-11,RATED E FOR EVERYONE,32,STACKING PUZZLE,3DS
DR MARIO ONLINE RX,2008-05-26,RATED E FOR EVERYONE,8,MATCHING PUZZLE,WII
DR MARIO WORLD,2019-07-10,,49,ACTION PUZZLE,IOS (IPHONE/IPAD)
DR MUTO,2002-11-19,RATED T FOR TEEN,5,3D PLATFORMER,GAMECUBE
DR SEUSS' THE CAT IN THE HAT,2003-11-05,RATED E FOR EVERYONE,0,2D PLATFORMER,GAME BOY ADVANCE
DR SUDOKU,2006-05-03,RATED E FOR EVERYONE,0,LOGIC PUZZLE,GAME BOY ADVANCE
DRACULA 1 RESURRECTION ,2014-04-17,RATED M FOR MATURE,20,ADVENTURE,ANDROID
DRACULA 2 THE LAST SANCTUARY,2013-10-19,RATED M FOR MATURE,21,ADVENTURE,PLAYSTATION
DRACULA 3 THE PATH OF THE DRAGON,2008-08-21,RATED T FOR TEEN,23,FIRST-PERSON ADVENTURE,PC
DRACULA 3 THE PATH OF THE DRAGON,2014-04-17,,29,ADVENTURE,PC
DRACULA 4 AND 5  SPECIAL,2014-05-29,,15,ADVENTURE,MACOS
DRACULA LOVE KILLS,2011-06-08,,4,ADVENTURE,PC
DRACULA ORIGIN,2008-05-13,,8,ADVENTURE,PC
DRACULA ORIGIN,2008-05-23,RATED T FOR TEEN,16,POINT-AND-CLICK,PC
DRACULA THE LAST SANCTUARY,2001-02-11,RATED M FOR MATURE,16,POINT-AND-CLICK,PC
DRACULA THE PATH OF THE DRAGON PART 1,2010-01-21,,0,FIRST-PERSON ADVENTURE,IOS (IPHONE/IPAD)
DRACULA THE RESURRECTION,2000-06-14,RATED M FOR MATURE,24,POINT-AND-CLICK,PC
DRACULA UNDEAD AWAKENING,2010-01-28,RATED T FOR TEEN,0,TOP-DOWN SHOOT-'EM-UP,PSP
DRACULAS LEGACY,2015-10-22,RATED T FOR TEEN,30,CASUAL,WII U
DRAFT DAY SPORTS COLLEGE BASKETBALL 3,2015-11-20,,5,STRATEGY,PC
DRAFT DAY SPORTS PRO BASKETBALL 4,2014-11-24,,5,SIMULATION,PC
DRAGALIA LOST,2018-09-27,RATED T FOR TEEN,42,RPG,IOS (IPHONE/IPAD)
DRAGLADE,2007-12-04,RATED E +10 FOR EVERYONE +10,0,2D FIGHTING,DS
DRAGOMON HUNTER,2015-12-02,,12,RPG,PC
DRAGON A GAME ABOUT A DRAGON,2015-04-24,,22,ACTION,PC
DRAGON AGE 2,2011-03-08,,802,ACTION,PLAYSTATION 3
DRAGON AGE DREADWOLF,,,4,RPG,PLAYSTATION 5
DRAGON AGE II,2011-03-08,RATED M FOR MATURE,2509,ACTION RPG,XBOX 360
DRAGON AGE II LEGACY,2011-07-26,RATED M FOR MATURE,71,ACTION RPG,PC
DRAGON AGE II MARK OF THE ASSASSIN,2011-10-11,RATED M FOR MATURE,40,ACTION RPG,PC
DRAGON AGE INQUISITION,2014-11-18,RATED M FOR MATURE,1492,ACTION,XBOX 360
DRAGON AGE INQUISITION,2014-11-18,RATED M FOR MATURE,4940,WESTERN RPG,PC
DRAGON AGE INQUISITION  JAWS OF HAKKON,2015-03-24,,107,WESTERN RPG,XBOX ONE
DRAGON AGE INQUISITION  TRESPASSER,2015-09-09,,143,WESTERN RPG,XBOX ONE
DRAGON AGE ORIGINS,2009-11-03,RATED M FOR MATURE,1873,RPG,XBOX 360
DRAGON AGE ORIGINS,2009-11-03,RATED M FOR MATURE,715,WESTERN RPG,PC
DRAGON AGE ORIGINS  AWAKENING,2010-03-16,RATED M FOR MATURE,516,WESTERN RPG,PLAYSTATION 3
DRAGON AGE ORIGINS  LELIANA'S SONG,2010-07-06,,28,WESTERN RPG,XBOX 360
DRAGON AGE ORIGINS  RETURN TO OSTAGAR,2010-01-13,RATED M FOR MATURE,82,WESTERN RPG,XBOX 360
DRAGON AGE ORIGINS  ULTIMATE EDITION,2010-10-26,RATED M FOR MATURE,453,RPG,PC
DRAGON AGE ORIGINS  WITCH HUNT,2010-09-07,RATED M FOR MATURE,40,WESTERN RPG,XBOX 360
DRAGON AGE ORIGINS AWAKENING,2010-03-16,RATED M FOR MATURE,397,RPG,PLAYSTATION 3
DRAGON BALL ADVANCED ADVENTURE,2006-06-06,RATED E +10 FOR EVERYONE +10,35,2D BEAT-'EM-UP,GAME BOY ADVANCE
DRAGON BALL EVOLUTION,2009-04-08,RATED T FOR TEEN,68,3D FIGHTING,PSP
DRAGON BALL FIGHTERZ,2018-01-25,,434,ACTION,PC
DRAGON BALL FIGHTERZ,2018-01-26,RATED T FOR TEEN,735,2D FIGHTING,XBOX ONE
DRAGON BALL FUSIONS,2016-11-22,RATED T FOR TEEN,73,TRAINER RPG,3DS
DRAGON BALL GT TRANSFORMATION,2005-08-09,RATED E +10 FOR EVERYONE +10,21,2D BEAT-'EM-UP,GAME BOY ADVANCE
DRAGON BALL LEGENDS,2018-05-31,,49,3D FIGHTING,IOS (IPHONE/IPAD)
DRAGON BALL ORIGINS,2008-11-04,RATED T FOR TEEN,24,ACTION ADVENTURE,DS
DRAGON BALL ORIGINS 2,2010-06-22,RATED T FOR TEEN,12,ACTION ADVENTURE,DS
DRAGON BALL RAGING BLAST,2009-10-11,RATED T FOR TEEN,41,FIGHTING,XBOX 360
DRAGON BALL RAGING BLAST,2009-11-10,RATED T FOR TEEN,31,3D FIGHTING,PLAYSTATION 3
DRAGON BALL RAGING BLAST 2,2010-11-02,RATED T FOR TEEN,56,3D FIGHTING,PLAYSTATION 3
DRAGON BALL REVENGE OF KING PICCOLO,2009-10-20,RATED E +10 FOR EVERYONE +10,16,2D BEAT-'EM-UP,WII
DRAGON BALL THE BREAKERS,2022-10-14,RATED T FOR TEEN,28,ACTION ADVENTURE,PC
DRAGON BALL XENOVERSE,2015-02-05,RATED T FOR TEEN,193,ACTION,PLAYSTATION 4
DRAGON BALL XENOVERSE,2015-02-24,RATED T FOR TEEN,714,3D FIGHTING,PLAYSTATION 3
DRAGON BALL XENOVERSE 2,2016-10-25,RATED T FOR TEEN,324,3D FIGHTING,PLAYSTATION 4
DRAGON BALL XENOVERSE 2,2016-10-25,RATED T FOR TEEN,179,ACTION,PLAYSTATION 4
DRAGON BALL Z ATTACK OF THE SAIYANS,2009-11-10,RATED E +10 FOR EVERYONE +10,42,JRPG,DS
DRAGON BALL Z BATTLE OF Z,2014-01-28,RATED T FOR TEEN,122,3D FIGHTING,PLAYSTATION 3
DRAGON BALL Z BUDOKAI,2002-12-03,RATED T FOR TEEN,64,3D FIGHTING,PLAYSTATION 2
DRAGON BALL Z BUDOKAI 2,2003-12-04,RATED T FOR TEEN,63,3D FIGHTING,PLAYSTATION 2
DRAGON BALL Z BUDOKAI 3,2004-11-16,RATED T FOR TEEN,206,3D FIGHTING,PLAYSTATION 2
DRAGON BALL Z BUDOKAI HD COLLECTION,2012-11-06,RATED T FOR TEEN,44,COMPILATION,XBOX 360
DRAGON BALL Z BUDOKAI TENKAICHI,2005-10-18,RATED T FOR TEEN,58,3D FIGHTING,PLAYSTATION 2
DRAGON BALL Z BUDOKAI TENKAICHI 2,2006-11-15,RATED T FOR TEEN,35,3D FIGHTING,WII
DRAGON BALL Z BUDOKAI TENKAICHI 3,2007-10-04,RATED T FOR TEEN,145,FIGHTING,WII
DRAGON BALL Z BUDOKAI TENKAICHI 3,2007-12-03,RATED T FOR TEEN,104,3D FIGHTING,PLAYSTATION 2
DRAGON BALL Z BURST LIMIT,2008-01-01,RATED T FOR TEEN,43,ACTION,PLAYSTATION 3
DRAGON BALL Z BURST LIMIT,2008-06-10,RATED T FOR TEEN,37,3D FIGHTING,XBOX 360
DRAGON BALL Z BUU'S FURY,2004-09-14,RATED E FOR EVERYONE,48,ACTION RPG,GAME BOY ADVANCE
DRAGON BALL Z EXTREME BUTODEN,2015-10-20,RATED T FOR TEEN,47,2D FIGHTING,3DS
DRAGON BALL Z FOR KINECT,2012-10-09,RATED T FOR TEEN,46,3D FIGHTING,XBOX 360
DRAGON BALL Z HARUKANARU DENSETSU,2007-06-05,RATED E FOR EVERYONE,8,CARD BATTLE,DS
DRAGON BALL Z INFINITE WORLD,2008-12-04,RATED T FOR TEEN,69,3D FIGHTING,PLAYSTATION 2
DRAGON BALL Z KAKAROT,2020-01-16,RATED T FOR TEEN,143,ACTION,PLAYSTATION 4
DRAGON BALL Z KAKAROT,2020-01-17,RATED T FOR TEEN,998,ACTION RPG,PLAYSTATION 4
DRAGON BALL Z KAKAROT + A NEW POWER AWAKENS SET,2021-09-24,RATED T FOR TEEN,36,ACTION RPG,NINTENDO SWITCH
DRAGON BALL Z SAGAS,2005-03-22,RATED T FOR TEEN,54,3D BEAT-'EM-UP,XBOX
DRAGON BALL Z SHIN BUDOKAI,2006-03-07,RATED T FOR TEEN,27,3D FIGHTING,PSP
DRAGON BALL Z SHIN BUDOKAI  ANOTHER ROAD,2007-03-20,RATED T FOR TEEN,27,3D FIGHTING,PSP
DRAGON BALL Z SUPERSONIC WARRIORS,2004-06-22,RATED T FOR TEEN,30,2D FIGHTING,GAME BOY ADVANCE
DRAGON BALL Z SUPERSONIC WARRIORS 2,2005-11-20,RATED E +10 FOR EVERYONE +10,32,2D FIGHTING,DS
DRAGON BALL Z TAIKETSU,2003-11-24,RATED T FOR TEEN,16,2D FIGHTING,GAME BOY ADVANCE
DRAGON BALL Z TENKAICHI TAG TEAM,2010-10-19,RATED T FOR TEEN,41,3D FIGHTING,PSP
DRAGON BALL Z THE LEGACY OF GOKU,2002-05-14,RATED E FOR EVERYONE,28,ACTION RPG,GAME BOY ADVANCE
DRAGON BALL Z THE LEGACY OF GOKU II,2003-06-17,RATED E FOR EVERYONE,49,ACTION RPG,GAME BOY ADVANCE
DRAGON BALL Z ULTIMATE BATTLE 22,2003-03-25,RATED T FOR TEEN,52,2D FIGHTING,PLAYSTATION
DRAGON BALL Z ULTIMATE TENKAICHI,2011-10-25,RATED T FOR TEEN,116,3D FIGHTING,PLAYSTATION 3
DRAGON BLADE WRATH OF FIRE,2007-09-25,RATED T FOR TEEN,6,2D BEAT-'EM-UP,WII
DRAGON BOOSTER,2005-12-07,RATED E FOR EVERYONE,0,RAIL SHOOTER,DS
DRAGON CLIFF 龙崖,,,17,RPG,PC
DRAGON FIN SOUP,2015-11-03,RATED T FOR TEEN,84,RPG,PS VITA
DRAGON KNIGHT,2016-11-22,RATED AO FOR ADULTS ONLY,18,ACTION,MACOS
DRAGON LORDS 3D,2017-07-24,,0,STRATEGY,MACOS
DRAGON MARKED FOR DEATH,2019-01-29,RATED T FOR TEEN,51,ACTION RPG,NINTENDO SWITCH
DRAGON NEST,2011-09-27,,28,RPG,PC
DRAGON NEST EUROPE,2013-03-06,,54,ACTION,PC
DRAGON QUEST,2019-09-27,RATED T FOR TEEN,26,JRPG,NINTENDO SWITCH
DRAGON QUEST BUILDERS,2016-01-28,,113,ACTION,PC
DRAGON QUEST BUILDERS,2016-10-11,RATED E +10 FOR EVERYONE +10,227,SANDBOX,PLAYSTATION 4
DRAGON QUEST BUILDERS 2,2019-07-12,,102,ACTION,PC
DRAGON QUEST BUILDERS 2,2019-07-12,RATED E +10 FOR EVERYONE +10,138,SANDBOX,NINTENDO SWITCH
DRAGON QUEST HEROES II,2017-04-25,,81,3D BEAT-'EM-UP,PLAYSTATION 4
DRAGON QUEST HEROES II,2017-04-25,RATED T FOR TEEN,32,ACTION,PC
DRAGON QUEST HEROES ROCKET SLIME,2006-09-19,RATED E FOR EVERYONE,32,OPEN-WORLD ACTION,DS
DRAGON QUEST HEROES THE WORLD TREE'S WOE AND THE BLIGHT BELOW,2015-10-13,RATED T FOR TEEN,258,3D BEAT-'EM-UP,PLAYSTATION 4
DRAGON QUEST HEROES THE WORLD TREES WOE AND THE BLIGHT BELOW,2015-02-26,RATED T FOR TEEN,58,RPG,PLAYSTATION 3
DRAGON QUEST III,2019-09-27,RATED T FOR TEEN,18,JRPG,IOS (IPHONE/IPAD)
DRAGON QUEST IV,2014-08-07,,27,JRPG,IOS (IPHONE/IPAD)
DRAGON QUEST IV CHAPTERS OF THE CHOSEN,2008-09-16,RATED E +10 FOR EVERYONE +10,60,JRPG,DS
DRAGON QUEST IX SENTINELS OF THE STARRY SKIES,2010-07-11,RATED E +10 FOR EVERYONE +10,252,JRPG,DS
DRAGON QUEST MONSTERS JOKER,2007-11-06,RATED E +10 FOR EVERYONE +10,24,TRAINER RPG,DS
DRAGON QUEST MONSTERS JOKER 2,2011-09-19,RATED E FOR EVERYONE,29,TRAINER RPG,DS
DRAGON QUEST MONSTERS THE DARK PRINCE,2023-01-12,RATED E FOR EVERYONE,96,TRAINER RPG,NINTENDO SWITCH
DRAGON QUEST SWORDS THE MASKED QUEEN AND THE TOWER OF MIRRORS,2008-02-19,RATED T FOR TEEN,23,JRPG,WII
DRAGON QUEST TREASURES,2022-12-09,RATED E +10 FOR EVERYONE +10,69,JRPG,NINTENDO SWITCH
DRAGON QUEST V HAND OF THE HEAVENLY BRIDE,2009-02-16,RATED E +10 FOR EVERYONE +10,89,JRPG,DS
DRAGON QUEST VI REALMS OF REVELATION,2011-02-14,RATED T FOR TEEN,50,JRPG,IOS (IPHONE/IPAD)
DRAGON QUEST VII FRAGMENTS OF THE FORGOTTEN PAST,2016-09-16,RATED E +10 FOR EVERYONE +10,157,JRPG,3DS
DRAGON QUEST VIII JOURNEY OF THE CURSED KING,2004-11-27,RATED T FOR TEEN,67,RPG,NINTENDO 3DS
DRAGON QUEST VIII JOURNEY OF THE CURSED KING,2005-11-15,RATED T FOR TEEN,322,JRPG,PLAYSTATION 2
DRAGON QUEST WARS,2009-09-28,RATED E FOR EVERYONE,14,TURN-BASED STRATEGY,DS
DRAGON QUEST XI ECHOES OF AN ELUSIVE AGE,2017-07-29,RATED T FOR TEEN,360,RPG,PC
DRAGON QUEST XI ECHOES OF AN ELUSIVE AGE,2018-09-04,RATED T FOR TEEN,987,JRPG,PLAYSTATION 4
DRAGON QUEST XI S ECHOES OF AN ELUSIVE AGE  DEFINITIVE EDITION,2019-09-27,RATED T FOR TEEN,35,ADVENTURE,NINTENDO SWITCH
DRAGON QUEST XI S ECHOES OF AN ELUSIVE AGE  DEFINITIVE EDITION,2019-09-27,RATED T FOR TEEN,806,JRPG,NINTENDO SWITCH
DRAGON RAGE,2001-11-27,RATED T FOR TEEN,5,THIRD PERSON SHOOTER,PLAYSTATION 2
DRAGON SAGA,2015-12-22,,21,MASSIVELY MULTIPLAYER,PC
DRAGON SIN,2017-12-22,,6,ACTION,PC
DRAGON STAR VARNIR,2019-06-11,RATED T FOR TEEN,35,JRPG,PLAYSTATION 4
DRAGON VALOR,2000-10-16,RATED T FOR TEEN,25,ACTION RPG,PLAYSTATION
DRAGON'S CROWN,2013-08-06,RATED T FOR TEEN,323,ACTION RPG,PLAYSTATION VITA
DRAGON'S DOGMA,2012-05-22,RATED M FOR MATURE,353,ACTION RPG,XBOX 360
DRAGON'S DOGMA DARK ARISEN,2016-01-15,RATED M FOR MATURE,667,ACTION RPG,PLAYSTATION 3
DRAGON'S LAIR,2012-05-18,RATED E +10 FOR EVERYONE +10,19,ARCADE,PC
DRAGONEER'S ARIA,2007-08-21,RATED E +10 FOR EVERYONE +10,5,JRPG,PSP
DRAGONIA,2017-05-29,RATED AO FOR ADULTS ONLY,38,ACTION,PC
DRAGONRIDERS CHRONICLES OF PERN,2001-08-13,RATED T FOR TEEN,0,RPG,DREAMCAST
DRAGONS AND TITANS,2014-03-12,,32,ACTION,PC
DRAGONS CROWN,2013-07-25,RATED T FOR TEEN,164,ACTION,PLAYSTATION 3
DRAGONS CROWN PRO,2018-05-15,RATED T FOR TEEN,26,ACTION,PLAYSTATION 4
DRAGONS DOGMA,2012-05-22,RATED M FOR MATURE,31,ACTION,PLAYSTATION 3
DRAGONS DOGMA DARK ARISEN,2013-04-23,RATED M FOR MATURE,641,ACTION,XBOX ONE
DRAGONS LAIR HD,2009-12-21,,42,ACTION,XBOX 360
DRAGONS PROPHET,2013-09-18,,12,ACTION,PC
DRAGONSPHERE,1994-01-01,,119,ADVENTURE,PC
DRAGON’S DOGMA 2,2024-03-21,,23,ACTION,PC
DRAKAN THE ANCIENTS' GATES,2002-01-28,RATED M FOR MATURE,31,ACTION ADVENTURE,PLAYSTATION 2
DRAKE HOLLOW,2020-08-28,RATED E +10 FOR EVERYONE +10,27,ACTION ADVENTURE,XBOX ONE
DRAKE HOLLOW,2020-09-30,,54,ACTION,PC
DRAKE OF THE 99 DRAGONS,2003-11-03,RATED T FOR TEEN,29,THIRD PERSON SHOOTER,PC
DRAKENGARD,2003-09-11,RATED M FOR MATURE,44,ACTION,PLAYSTATION 2
DRAKENGARD,2004-03-02,RATED M FOR MATURE,146,ACTION RPG,PLAYSTATION 2
DRAKENGARD 2,2006-02-14,RATED M FOR MATURE,58,ACTION RPG,PLAYSTATION 2
DRAKENGARD 3,2013-12-19,RATED M FOR MATURE,64,ACTION,PLAYSTATION 3
DRAKENGARD 3,2014-05-20,RATED M FOR MATURE,335,ACTION RPG,PLAYSTATION 3
DRAKENSANG,2009-02-26,,48,RPG,PC
DRAKENSANG THE DARK EYE,2009-02-23,RATED T FOR TEEN,131,WESTERN RPG,PC
DRAKENSANG THE RIVER OF TIME,2010-02-19,,28,RPG,PC
DRAKERZCONFRONTATION,2014-05-19,,2,STRATEGY,PC
DRAKKHEN,1988-12-31,,8,ADVENTURE,ATARI ST
DRAUGEN,2019-05-29,,114,ADVENTURE,PC
DRAUGEN,2019-05-29,,98,FIRST-PERSON ADVENTURE,PC
DRAW A STICKMAN EPIC,2012-10-25,,56,ADVENTURE,XBOX ONE
DRAW A STICKMAN EPIC 2,2015-11-06,,8,ADVENTURE,PLAYSTATION 4
DRAW SLASHER,2013-04-23,RATED T FOR TEEN,59,ACTION,PS VITA
DRAW SOMETHING,2012-02-01,,15,LOGIC PUZZLE,IOS (IPHONE/IPAD)
DRAW SOMETHING 2,2013-04-25,,0,BOARD,IOS (IPHONE/IPAD)
DRAW YOUR GAME,2017-08-10,RATED E FOR EVERYONE,7,ADVENTURE,PC
DRAWFUL 2,2016-06-20,RATED T FOR TEEN,300,STRATEGY,XBOX ONE
DRAWN TO DEATH,2017-04-04,RATED M FOR MATURE,113,ACTION,PLAYSTATION 4
DRAWN TO DEATH,2017-04-04,RATED M FOR MATURE,149,THIRD PERSON SHOOTER,PLAYSTATION 4
DRAWN TO LIFE,2007-09-10,RATED E FOR EVERYONE,38,SANDBOX,DS
DRAWN TO LIFE SPONGEBOB SQUAREPANTS EDITION,2008-09-15,RATED E FOR EVERYONE,9,SANDBOX,DS
DRAWN TO LIFE THE NEXT CHAPTER,2009-10-27,RATED E FOR EVERYONE,6,SANDBOX,WII
DRAWN TO LIFE TWO REALMS,2020-12-07,RATED E FOR EVERYONE,18,SANDBOX,PC
DRAWRACE 2,2011-09-01,,11,AUTO RACING,IOS (IPHONE/IPAD)
DRAYT EMPIRE,2016-07-16,,16,RPG,PC
DREAD NAUTICAL,2020-04-29,RATED E +10 FOR EVERYONE +10,0,ROGUELIKE,IOS (IPHONE/IPAD)
DREAD TEMPLAR,2021-09-28,,10,FPS,PC
DREAD TEMPLAR,2023-01-26,,17,ACTION,PC
DREAD X COLLECTION,2020-05-25,,12,ACTION,PC
DREADNOUGHT,2017-08-01,RATED T FOR TEEN,67,ACTION,PLAYSTATION 4
DREADOUT,2014-05-14,RATED M FOR MATURE,75,ADVENTURE,LINUX
DREADOUT,2014-05-15,RATED M FOR MATURE,107,SURVIVAL,PC
DREADOUT KEEPERS OF THE DARK,2016-03-24,RATED M FOR MATURE,31,ADVENTURE,PC
DREAM,2015-07-30,,21,ADVENTURE,PC
DREAM,2015-07-31,,18,FIRST-PERSON ADVENTURE,PC
DREAM CHRONICLES,2010-10-20,RATED E FOR EVERYONE,0,HIDDEN OBJECT,PLAYSTATION 3
DREAM DADDY A DAD DATING SIMULATOR,2017-07-13,RATED T FOR TEEN,98,RPG,NINTENDO SWITCH
DREAM DADDY A DAD DATING SIMULATOR,2017-07-20,,106,VIRTUAL LIFE,PC
DREAM GOLF VR,2017-11-03,,1,SPORTS,PC
DREAM OF MIRROR ONLINE,2015-08-14,,10,ADVENTURE,PC
DREAM OF PIXELS,2012-11-15,,9,PUZZLE,IOS (IPHONE/IPAD)
DREAM PINBALL 3D,2006-08-30,,12,ACTION,NINTENDO DS
DREAM PINBALL 3D,2008-04-22,RATED E +10 FOR EVERYONE +10,0,PINBALL,PC
DREAM TRACK NATION,2011-07-21,,0,AUTO RACING,IOS (IPHONE/IPAD)
DREAM TRIGGER 3D,2011-05-10,RATED E FOR EVERYONE,30,TOP-DOWN SHOOT-'EM-UP,3DS
DREAMBREAK,2016-07-20,,12,ACTION,XBOX ONE
DREAMCAST COLLECTION,2011-02-22,RATED T FOR TEEN,13,COMPILATION,PC
DREAMFALL CHAPTERS,2014-10-20,RATED M FOR MATURE,226,ACTION,LINUX
DREAMFALL CHAPTERS,2017-05-12,,46,THIRD-PERSON ADVENTURE,PC
DREAMFALL CHAPTERS BOOK ONE REBORN,2014-10-21,,60,THIRD-PERSON ADVENTURE,PC
DREAMFALL CHAPTERS BOOK TWO REBELS,2015-03-12,,75,THIRD-PERSON ADVENTURE,PC
DREAMFALL THE LONGEST JOURNEY,2006-04-16,RATED M FOR MATURE,213,ACTION,PC
DREAMFALL THE LONGEST JOURNEY,2006-04-17,RATED M FOR MATURE,322,THIRD-PERSON ADVENTURE,PC
DREAMING SARAH,2014-03-06,,33,ADVENTURE,ANDROID
DREAMKILLER,2009-10-12,RATED M FOR MATURE,20,FPS,PC
DREAMLAND,2016-07-07,,3,ACTION,PC
DREAMS,2020-02-14,RATED T FOR TEEN,106,ACTION,PLAYSTATION 4
DREAMS,2020-02-14,RATED T FOR TEEN,1440,SANDBOX,PLAYSTATION 4
DREAMS OF DALI,2018-02-18,,3,SIMULATION,PC
DREAMSCAPE,2011-06-09,,0,PUZZLE,IOS (IPHONE/IPAD)
DREAMSCAPER,2021-08-04,,41,ACTION,PC
DREAMSCAPER,2021-08-05,RATED E +10 FOR EVERYONE +10,15,ACTION RPG,PC
DREAMSCAPER PROLOGUE,2020-04-08,,11,ACTION,PC
DREAMSCAPES NIGHTMARES HEIR  PREMIUM EDITION,2015-03-11,,5,ADVENTURE,PC
DREAMSCAPES THE SANDMAN  PREMIUM EDITION,2014-04-16,,5,ADVENTURE,PC
DREAMWORKS & AARDMAN FLUSHED AWAY,2006-10-24,RATED E FOR EVERYONE,5,3D PLATFORMER,PLAYSTATION 2
DREAMWORKS ALLSTAR KART RACING,2023-11-03,RATED E FOR EVERYONE,0,AUTO RACING,XBOX SERIES X
DREAMWORKS BEE MOVIE GAME,2007-10-30,RATED E FOR EVERYONE,36,ACTION,WII
DREAMWORKS HOW TO TRAIN YOUR DRAGON,2010-03-23,RATED E +10 FOR EVERYONE +10,7,ACTION ADVENTURE,PLAYSTATION 3
DREAMWORKS KUNG FU PANDA,2008-04-09,RATED E +10 FOR EVERYONE +10,5,2D PLATFORMER,DS
DREAMWORKS KUNG FU PANDA,2008-06-03,RATED E +10 FOR EVERYONE +10,41,3D PLATFORMER,XBOX 360
DREAMWORKS KUNG FU PANDA 2,2011-05-24,RATED E +10 FOR EVERYONE +10,6,ACTION ADVENTURE,XBOX 360
DREAMWORKS KUNG FU PANDA LEGENDARY WARRIORS,2008-11-05,RATED E +10 FOR EVERYONE +10,0,LINEAR ACTION ADVENTURE,WII
DREAMWORKS MADAGASCAR,2005-05-24,RATED E +10 FOR EVERYONE +10,12,3D PLATFORMER,PLAYSTATION 2
DREAMWORKS MADAGASCAR 3 THE VIDEO GAME,2012-06-05,RATED E FOR EVERYONE,12,ADVENTURE,XBOX 360
DREAMWORKS MADAGASCAR ESCAPE 2 AFRICA,2008-11-04,RATED E +10 FOR EVERYONE +10,8,ACTION ADVENTURE,DS
DREAMWORKS MEGAMIND ULTIMATE SHOWDOWN,2010-11-02,RATED E +10 FOR EVERYONE +10,7,3D PLATFORMER,XBOX 360
DREAMWORKS MONSTERS VS ALIENS,2009-03-24,RATED E +10 FOR EVERYONE +10,7,ACTION ADVENTURE,PLAYSTATION 3
DREAMWORKS OVER THE HEDGE,2006-05-05,RATED E FOR EVERYONE,0,2D PLATFORMER,GAME BOY ADVANCE
DREAMWORKS OVER THE HEDGE,2006-05-09,RATED E +10 FOR EVERYONE +10,23,3D PLATFORMER,XBOX
DREAMWORKS OVER THE HEDGE HAMMY GOES NUTS,2006-11-21,RATED E FOR EVERYONE,6,3D PLATFORMER,PSP
DREAMWORKS SHARK TALE,2004-09-27,RATED E FOR EVERYONE,5,3D PLATFORMER,GAME BOY ADVANCE
DREAMWORKS SHARK TALE,2004-09-27,RATED E FOR EVERYONE,8,3D PLATFORMER,PLAYSTATION 2
DREAMWORKS SHREK FOREVER AFTER,2010-05-18,RATED E +10 FOR EVERYONE +10,13,ACTION ADVENTURE,DS
DREAMWORKS SHREK SUPERSLAM,2005-10-25,RATED E +10 FOR EVERYONE +10,36,3D FIGHTING,GAME BOY ADVANCE
DREAMWORKS SHREK THE THIRD,2007-05-15,RATED E FOR EVERYONE,8,2D PLATFORMER,GAME BOY ADVANCE
DREAMWORKS SHREK THE THIRD,2007-05-15,RATED E +10 FOR EVERYONE +10,10,ACTION ADVENTURE,PLAYSTATION 2
DREAMWORKS SHREKNROLL,2007-11-14,RATED E FOR EVERYONE,0,PUZZLE,XBOX 360
DREAMWORKS VOLTRON VR CHRONICLES,2017-09-26,RATED E +10 FOR EVERYONE +10,8,ACTION ADVENTURE,PLAYSTATION 4
DREDGE,2023-03-29,,132,ADVENTURE,PC
DREDGE,2023-03-30,,136,ACTION ADVENTURE,PC
DREDGE THE PALE REACH,2023-11-16,,0,ACTION ADVENTURE,PLAYSTATION 5
DRIFT  DRIVE,2017-09-22,,5,RACING,PC
DRIFT GEAR RACING FREE,2016-10-21,,1,SPORTS,PC
DRIFT HORIZON ONLINE,2017-03-23,,6,ACTION,IOS
DRIFT STREETS JAPAN,2015-12-21,,19,ACTION,IOS
DRIFT86,2019-04-30,,10,RACING,PC
DRIFTLAND THE MAGIC REVIVAL,2017-11-15,,29,STRATEGY,PC
DRIFTMOON,2012-10-02,,36,RPG,PC
DRIFTMOON,2013-02-25,,9,ADVENTURE,PC
DRIFTWOOD THE VISUAL NOVEL,2016-08-08,,1,SIMULATION,PC
DRIIFT MANIA,2009-09-28,RATED E FOR EVERYONE,0,AUTO RACING,WII
DRILL DEAL BOREHOLE ,2020-08-10,,2,INDIE,PC
DRILL DOZER,2006-02-06,RATED E FOR EVERYONE,18,2D PLATFORMER,GAME BOY ADVANCE
DRIV3R,2004-06-21,RATED M FOR MATURE,89,ACTION,XBOX
DRIV3R,2004-06-21,RATED M FOR MATURE,38,OPEN-WORLD ACTION,PLAYSTATION 2
DRIVE,2021-02-16,RATED E FOR EVERYONE,6,AUTO RACING,NINTENDO SWITCH
DRIVE GIRLS,2017-09-08,RATED T FOR TEEN,13,ACTION,PLAYSTATION VITA
DRIVE MEGAPOLIS,2016-08-24,,8,SIMULATION,PC
DRIVE TO HELL,2014-05-29,,4,ACTION,PC
DRIVE!DRIVE!DRIVE!,2016-12-13,RATED E FOR EVERYONE,6,AUTO RACING,PLAYSTATION 4
DRIVECLUB,2014-10-07,RATED E FOR EVERYONE,1808,AUTO RACING SIM,PLAYSTATION 4
DRIVECLUB,2014-10-07,,442,RACING,PLAYSTATION 4
